id,name,state,city,county,localeCode,localeBucket,latitude,longitude,enrollment,teacherFte,studentTeacherRatio,perPupilSpending,schoolCount,sourceYear
4503870,York 03,SC,Rock Hill,York County,13,Urban,34.921837,-81.02309,17776,1224.2,14.52,10447.23,28,2017-2018
4503900,York 04,SC,Fort Mill,York County,21,Suburban,35.050485,-80.951154,15011,989.2,15.17,9219.17,16,2017-2018
4503902,Sumter 01,SC,Sumter,Sumter County,13,Urban,33.9568,-80.3983,16782,1005.0,16.7,9987.13,27,2017-2018
4503908,Marion 10,SC,Marion,Marion County,41,Rural,34.1846,-79.400361,4578,339.7,13.48,11445.17,11,2017-2018
4600002,Milbank School District 25-4,SD,Milbank,Grant County,33,Town,45.216995,-96.62301,958,68.39,14.01,10241.13,3,2017-2018
4600003,Wilmot School District 54-7,SD,Wilmot,Roberts County,43,Rural,45.405995,-96.85599,238,19.25,12.36,10478.99,3,2017-2018
4600025,Howard School District 48-3,SD,Howard,Miner County,43,Rural,44.016803,-97.529603,365,33.93,10.76,12331.51,4,2017-2018
4600028,Alcester-Hudson School District 61-1,SD,Alcester,Union County,43,Rural,43.025192,-96.630409,366,29.72,12.31,10612.02,3,2017-2018
4600036,Deuel School District 19-4,SD,Clear Lake,Deuel County,43,Rural,44.75426,-96.684705,528,39.84,13.25,9825.76,3,2017-2018
4600041,Britton-Hecla School District 45-4,SD,Britton,Marshall County,43,Rural,45.793633,-97.752318,414,35.41,11.69,10729.47,6,2017-2018
4600042,Agar-Blunt-Onida School District 58-3,SD,Onida,Sully County,43,Rural,44.703315,-100.063714,251,27.32,9.19,14840.64,4,2017-2018
4600045,Groton Area School District 06-6,SD,Groton,Brown County,43,Rural,45.45032,-98.100933,578,46.27,12.49,11276.82,3,2017-2018
4600046,Hitchcock Tulare School District 56-6,SD,Tulare,Spink County,43,Rural,44.738801,-98.510044,232,24.33,9.54,12784.48,5,2017-2018
4600052,Tea Area School District 41-5,SD,Tea,Lincoln County,41,Rural,43.447128,-96.839823,1791,107.29,16.69,7847.01,4,2017-2018
4600053,Sisseton School District 54-2,SD,Sisseton,Roberts County,43,Rural,45.66475,-97.062591,905,75.92,11.92,11626.52,3,2017-2018
4601026,McCook Central School District 43-7,SD,Salem,McCook County,43,Rural,43.728033,-97.385766,409,35.19,11.62,11261.61,4,2017-2018
4601027,Oldham - Ramona School District 39-5,SD,Ramona,Lake County,42,Rural,44.120914,-97.219382,169,19.08,8.86,11763.31,5,2017-2018
4601028,Selby Area School District 62-5,SD,Selby,Walworth County,43,Rural,45.50881,-100.031608,194,20.42,9.5,13484.54,3,2017-2018
4602070,Aberdeen School District 06-1,SD,Aberdeen,Brown County,33,Town,45.452469,-98.492418,4524,303.84,14.89,8783.82,11,2017-2018
4602640,Hanson School District 30-1,SD,Alexandria,Hanson County,43,Rural,43.656236,-97.785392,427,33.17,12.87,9306.79,6,2017-2018
4603720,Arlington School District 38-1,SD,Arlington,Kingsbury County,43,Rural,44.361741,-97.137879,278,21.76,12.78,11618.71,4,2017-2018
4603780,Armour School District 21-1,SD,Armour,Douglas County,43,Rural,43.320199,-98.347591,168,18.96,8.86,13392.86,3,2017-2018
4603932,Sanborn Central School District 55-5,SD,Forestburg,Sanborn County,43,Rural,44.021035,-98.115094,197,21.5,9.16,13005.08,4,2017-2018
4604270,Avon School District 04-1,SD,Avon,Bon Homme County,43,Rural,43.005691,-98.056777,249,22.04,11.3,10823.29,4,2017-2018
4604680,Baltic School District 49-1,SD,Baltic,Minnehaha County,42,Rural,43.759147,-96.734134,537,34.88,15.4,8597.77,3,2017-2018
4605610,Belle Fourche School District 09-1,SD,Belle Fourche,Butte County,33,Town,44.648089,-103.841932,1384,95.14,14.55,8703.03,5,2017-2018
4606240,Bennett County School District 03-1,SD,Martin,Bennett County,43,Rural,43.175962,-101.73138,496,41.25,12.02,12939.52,3,2017-2018
4606360,Beresford School District 61-2,SD,Beresford,Union County,43,Rural,43.075517,-96.777463,675,47.28,14.28,9186.67,3,2017-2018
4606960,Big Stone City School District 25-1,SD,Big Stone City,Grant County,42,Rural,45.294778,-96.465618,101,13.27,7.61,13376.24,3,2017-2018
4607050,Bison School District 52-1,SD,Bison,Perkins County,43,Rural,45.523804,-102.463575,152,17.77,8.55,15039.47,3,2017-2018
4607400,Bon Homme School District 04-2,SD,Tyndall,Bon Homme County,43,Rural,42.989737,-97.869392,555,47.15,11.77,10661.26,8,2017-2018
4607670,South Central 26-5,SD,Bonesteel,Gregory County,43,Rural,43.077043,-98.95128,110,16.52,6.66,21290.91,3,2017-2018
4607800,Bowdle School District 22-1,SD,Bowdle,Edmunds County,43,Rural,45.450304,-99.651101,119,17.13,6.95,16689.08,3,2017-2018
4607950,Brandon Valley School District 49-2,SD,Brandon,Minnehaha County,31,Town,43.59203,-96.571461,4092,232.48,17.6,8403.71,7,2017-2018
4608520,Brookings School District 05-1,SD,Brookings,Brookings County,33,Town,44.29659,-96.769001,3406,233.34,14.6,9383.44,6,2017-2018
4609300,Harding County School District 31-1,SD,Buffalo,Harding County,43,Rural,45.589932,-103.55105,195,23.67,8.24,17989.74,5,2017-2018
4609512,Burke School District 26-2,SD,Burke,Gregory County,43,Rural,43.180911,-99.290415,242,18.89,12.81,11859.5,3,2017-2018
4610320,Canistota School District 43-1,SD,Canistota,McCook County,42,Rural,43.597424,-97.295112,215,22.64,9.5,13874.42,3,2017-2018
4610560,Canton School District 41-1,SD,Canton,Lincoln County,32,Town,43.30735,-96.591366,872,61.57,14.16,9143.35,3,2017-2018
4611280,Castlewood School District 28-1,SD,Castlewood,Hamlin County,43,Rural,44.725484,-97.028401,308,20.1,15.32,10000.0,4,2017-2018
4611760,Centerville School District 60-1,SD,Centerville,Turner County,43,Rural,43.118713,-96.958277,284,20.65,13.75,9570.42,3,2017-2018
4612000,Chamberlain School District 07-1,SD,Chamberlain,Brule County,43,Rural,43.789587,-99.326469,896,80.5,11.13,11609.38,3,2017-2018
4612300,Chester Area School District 39-1,SD,Chester,Lake County,42,Rural,43.900124,-96.930232,603,36.49,16.53,8175.79,7,2017-2018
4612940,Clark School District 12-2,SD,Clark,Clark County,43,Rural,44.879934,-97.742646,382,31.33,12.19,10712.04,6,2017-2018
4614100,Colman-Egan School District 50-5,SD,Colman,Moody County,43,Rural,43.980977,-96.810075,248,20.61,12.03,10487.9,3,2017-2018
4614130,Colome Consolidated 59-3,SD,Colome,Tripp County,42,Rural,43.261893,-99.719295,236,23.36,10.1,11199.15,4,2017-2018
4616950,Custer School District 16-1,SD,Custer,Custer County,42,Rural,43.77022,-103.601672,899,70.09,12.83,11196.89,4,2017-2018
4617850,De Smet School District 38-2,SD,De Smet,Kingsbury County,43,Rural,44.38505,-97.555589,316,27.58,11.46,11417.72,3,2017-2018
4618120,Dell Rapids School District 49-3,SD,Dell Rapids,Minnehaha County,32,Town,43.832184,-96.704685,937,62.35,15.03,8881.54,3,2017-2018
4619170,Doland School District 56-2,SD,Doland,Spink County,43,Rural,44.897328,-98.102575,180,21.39,8.42,13066.67,7,2017-2018
4619410,Douglas School District 51-1,SD,Box Elder,Pennington County,31,Town,44.134289,-103.065874,2954,180.2,16.39,8756.26,5,2017-2018
4619450,Dupree School District 64-2,SD,Dupree,Ziebach County,43,Rural,45.047032,-101.599471,385,34.4,11.19,15576.62,3,2017-2018
4619580,Jones County School District 37-3,SD,Murdo,Jones County,43,Rural,43.887792,-100.707126,187,18.87,9.91,12983.96,3,2017-2018
4620100,Eagle Butte School District 20-1,SD,Eagle Butte,Ziebach County,41,Rural,44.992414,-101.236912,355,43.0,8.26,20780.28,6,2017-2018
4620850,Edgemont School District 23-1,SD,Edgemont,Fall River County,43,Rural,43.300901,-103.834085,153,17.04,8.98,15535.95,2,2017-2018
4621300,Elk Mountain School District 16-2,SD,Edgemont,Custer County,43,Rural,43.69337,-104.011644,16,3.12,5.13,21875.0,3,2017-2018
4621340,Elk Point-Jefferson School District 61-7,SD,Elk Point,Union County,42,Rural,42.682798,-96.688482,687,46.92,14.64,9068.41,3,2017-2018
4621390,Elkton School District 05-3,SD,Elkton,Brookings County,43,Rural,44.2306,-96.4822,393,31.24,12.58,10050.89,5,2017-2018
4621400,Frederick Area School District 06-2,SD,Frederick,Brown County,43,Rural,45.832851,-98.503847,160,17.25,9.28,14725.0,3,2017-2018
4621420,Bridgewater-Emery 30-3,SD,Bridgewater,McCook County,43,Rural,43.55304,-97.50185,344,33.7,10.21,11936.05,3,2017-2018
4622410,Estelline School District 28-2,SD,Estelline,Hamlin County,43,Rural,44.576515,-96.897036,288,24.14,11.93,12121.53,3,2017-2018
4622500,Ethan School District 17-1,SD,Ethan,Davison County,42,Rural,43.544441,-97.984388,268,19.9,13.47,9078.36,3,2017-2018
4622560,Eureka School District 44-1,SD,Eureka,McPherson County,43,Rural,45.768222,-99.623387,171,22.21,7.7,16152.05,3,2017-2018
4622940,Faith School District 46-2,SD,Faith,Meade County,43,Rural,45.019047,-102.04136,168,17.97,9.35,11934.52,5,2017-2018
4624030,Faulkton Area Schools 24-4,SD,Faulkton,Faulk County,43,Rural,45.034313,-99.129841,333,27.83,11.97,11528.53,6,2017-2018
4624390,Flandreau School District 50-3,SD,Flandreau,Moody County,43,Rural,44.05174,-96.603737,683,57.62,11.85,9837.48,4,2017-2018
4624540,Florence School District 14-1,SD,Florence,Codington County,42,Rural,45.054112,-97.330052,274,21.11,12.98,10291.97,3,2017-2018
4624850,Stanley County School District 57-1,SD,Fort Pierre,Stanley County,33,Town,44.354311,-100.373216,449,33.71,13.32,11514.48,4,2017-2018
4625500,Freeman School District 33-1,SD,Freeman,Hutchinson County,43,Rural,43.345177,-97.430202,318,26.39,12.05,12056.6,5,2017-2018
4626370,Garretson School District 49-4,SD,Garretson,Minnehaha County,42,Rural,43.714147,-96.503909,504,33.16,15.2,8988.1,3,2017-2018
4626490,Gayville-Volin School District 63-1,SD,Gayville,Yankton County,42,Rural,42.893295,-97.173142,307,23.61,13.0,9527.69,3,2017-2018
4626970,Gettysburg School District 53-1,SD,Gettysburg,Potter County,43,Rural,45.007315,-99.955031,243,23.56,10.31,11971.19,3,2017-2018
4629880,Gregory School District 26-4,SD,Gregory,Gregory County,43,Rural,43.231598,-99.422637,369,32.79,11.25,10292.68,3,2017-2018
4630490,Haakon School District 27-1,SD,Philip,Haakon County,43,Rural,44.043135,-101.668673,302,23.56,12.82,11324.5,4,2017-2018
4630800,Hamlin School District 28-3,SD,Hayti,Hamlin County,43,Rural,44.657038,-97.291774,819,52.73,15.53,8296.7,3,2017-2018
4631350,Harrisburg School District 41-2,SD,Harrisburg,Lincoln County,41,Rural,43.432225,-96.699892,4569,323.61,14.12,9275.55,9,2017-2018
4631710,West Central School District 49-7,SD,Hartford,Minnehaha County,42,Rural,43.622209,-96.93547,1364,89.41,15.26,8747.07,6,2017-2018
4632340,Henry School District 14-2,SD,Henry,Codington County,43,Rural,44.881651,-97.460692,177,17.08,10.36,11084.75,3,2017-2018
4632430,Herreid School District 10-1,SD,Herreid,Campbell County,43,Rural,45.836205,-100.069676,109,14.6,7.47,14559.63,3,2017-2018
4633360,Hill City School District 51-2,SD,Hill City,Pennington County,42,Rural,43.92873,-103.575391,460,37.83,12.16,13143.48,3,2017-2018
4634440,Edmunds Central School District 22-5,SD,Roscoe,Edmunds County,43,Rural,45.452925,-99.337738,161,16.41,9.81,13155.28,4,2017-2018
4634480,Hot Springs School District 23-2,SD,Hot Springs,Fall River County,33,Town,43.42986,-103.480785,820,60.83,13.48,8726.83,3,2017-2018
4634600,Hoven School District 53-2,SD,Hoven,Potter County,43,Rural,45.239983,-99.778484,110,18.55,5.93,20381.82,3,2017-2018
4635480,Huron School District 02-2,SD,Huron,Beadle County,33,Town,44.360581,-98.216483,2581,160.61,16.07,10207.28,9,2017-2018
4636060,Ipswich Public School District 22-6,SD,Ipswich,Edmunds County,43,Rural,45.445914,-99.032194,442,34.01,13.0,9895.93,6,2017-2018
4636150,Iroquois School District 02-3,SD,Iroquois,Kingsbury County,43,Rural,44.366703,-97.852591,229,21.53,10.64,13030.57,4,2017-2018
4636990,Dakota Valley School District 61-8,SD,North Sioux City,Union County,22,Suburban,42.549133,-96.525572,1301,85.46,15.22,9023.83,4,2017-2018
4638220,Kimball School District 07-2,SD,Kimball,Brule County,43,Rural,43.745663,-98.954892,319,27.29,11.69,9699.06,5,2017-2018
4639540,Andes Central School District 11-1,SD,Lake Andes,Charles Mix County,43,Rural,43.159962,-98.539522,351,34.28,10.24,14467.24,5,2017-2018
4639600,Madison Central School District 39-2,SD,Madison,Lake County,32,Town,44.015682,-97.104246,1221,79.83,15.3,9130.22,3,2017-2018
4639990,Lake Preston School District 38-3,SD,Lake Preston,Kingsbury County,43,Rural,44.36144,-97.373174,173,21.01,8.23,14849.71,3,2017-2018
4640860,Langford Area 45-5,SD,Langford,Marshall County,43,Rural,45.604356,-97.833005,214,20.62,10.38,11925.23,4,2017-2018
4641300,Lead-Deadwood School District 40-1,SD,Lead,Lawrence County,32,Town,44.347101,-103.776313,823,80.9,10.17,14283.11,4,2017-2018
4641520,Lemmon School District 52-4,SD,Lemmon,Perkins County,43,Rural,45.942261,-102.1633,246,22.79,10.79,13430.89,3,2017-2018
4641550,Lennox School District 41-4,SD,Lennox,Lincoln County,42,Rural,43.350336,-96.895148,1162,73.23,15.87,8002.58,5,2017-2018
4641640,Leola School District 44-2,SD,Leola,McPherson County,43,Rural,45.720476,-98.937247,203,25.3,8.02,15108.37,6,2017-2018
4644770,Lyman School District 42-1,SD,Presho,Lyman County,43,Rural,43.909708,-100.063395,378,39.55,9.56,14378.31,4,2017-2018
4644940,Tri-Valley School District 49-6,SD,Colton,Minnehaha County,42,Rural,43.733012,-96.92118,921,60.65,15.19,9332.25,3,2017-2018
4645450,Marion School District 60-3,SD,Marion,Turner County,42,Rural,43.421716,-97.2586,187,22.52,8.3,13898.4,3,2017-2018
4646260,McIntosh School District 15-1,SD,McIntosh,Corson County,43,Rural,45.923696,-101.351315,195,21.44,9.1,18758.97,3,2017-2018
4646380,McLaughlin School District 15-2,SD,McLaughlin,Corson County,43,Rural,45.809752,-100.811447,465,40.05,11.61,16058.06,3,2017-2018
4647100,Menno School District 33-2,SD,Menno,Hutchinson County,43,Rural,43.237096,-97.577943,286,29.21,9.79,15297.2,5,2017-2018
4647942,Miller 29-4,SD,Miller,Hand County,43,Rural,44.519859,-98.979558,464,42.1,11.02,11105.6,4,2017-2018
4648390,Mitchell School District 17-2,SD,Mitchell,Davison County,33,Town,43.71821,-98.035488,2776,184.23,15.07,9376.08,9,2017-2018
4648780,Montrose School District 43-2,SD,Montrose,McCook County,42,Rural,43.697971,-97.187797,255,21.56,11.83,11913.73,4,2017-2018
4649650,Mount Vernon School District 17-3,SD,Mount Vernon,Davison County,42,Rural,43.715395,-98.261403,231,21.42,10.78,11727.27,3,2017-2018
4650670,New Underwood School District 51-3,SD,New Underwood,Pennington County,42,Rural,44.094557,-102.832792,237,17.03,13.92,10101.27,3,2017-2018
4650850,Newell School District 09-2,SD,Newell,Butte County,43,Rural,44.716312,-103.426471,314,29.62,10.6,13474.52,3,2017-2018
4651750,Northwestern Area School District 56-7,SD,Mellette,Spink County,43,Rural,45.156154,-98.500089,266,21.14,12.58,11586.47,3,2017-2018
4652770,Oelrichs School District 23-3,SD,Oelrichs,Fall River County,43,Rural,43.180388,-103.233654,141,14.85,9.49,18297.87,3,2017-2018
4654270,Parker School District 60-4,SD,Parker,Turner County,42,Rural,43.397473,-97.139741,447,32.73,13.66,9203.58,3,2017-2018
4654300,Parkston School District 33-3,SD,Parkston,Hutchinson County,43,Rural,43.393375,-97.975615,547,44.57,12.27,9930.53,6,2017-2018
4655260,Pierre School District 32-2,SD,Pierre,Hughes County,33,Town,44.371574,-100.359034,2706,165.75,16.33,8651.88,5,2017-2018
4655710,Plankinton School District 01-1,SD,Plankinton,Aurora County,43,Rural,43.711107,-98.479266,327,33.06,9.89,14024.46,5,2017-2018
4659820,Rapid City Area School District 51-4,SD,Rapid City,Pennington County,13,Urban,44.0832,-103.2262,13772,834.19,16.51,9628.96,25,2017-2018
4660450,Redfield School District 56-4,SD,Redfield,Spink County,43,Rural,44.877268,-98.515563,640,47.28,13.54,9306.25,5,2017-2018
4663360,Rosholt School District 54-4,SD,Rosholt,Roberts County,43,Rural,45.864163,-96.737101,244,22.19,11.0,11622.95,4,2017-2018
4664140,Rutland School District 39-4,SD,Rutland,Lake County,42,Rural,44.089895,-96.965317,176,20.4,8.63,12085.23,4,2017-2018
4665180,Scotland School District 04-3,SD,Scotland,Bon Homme County,43,Rural,43.14783,-97.715576,290,25.72,11.28,11958.62,3,2017-2018
4665460,Oglala Lakota County 65-1,SD,Batesland,Oglala Lakota County,43,Rural,43.126952,-102.099518,1459,110.61,13.19,18489.38,6,2017-2018
4666270,Sioux Falls School District 49-5,SD,Sioux Falls,Minnehaha County,12,Urban,43.517567,-96.724862,24884,1608.86,15.47,9361.8,44,2017-2018
4666300,Sioux Valley School District 05-5,SD,Volga,Brookings County,42,Rural,44.322091,-96.920134,657,41.07,16.0,9589.04,3,2017-2018
4666930,Spearfish School District 40-2,SD,Spearfish,Lawrence County,32,Town,44.490929,-103.85251,2381,161.3,14.76,8167.58,8,2017-2018
4669930,Meade School District 46-1,SD,Sturgis,Meade County,41,Rural,44.41133,-103.513784,2825,194.29,14.54,8884.25,11,2017-2018
4670140,Summit School District 54-6,SD,Summit,Roberts County,43,Rural,45.304643,-97.040245,164,17.09,9.6,12347.56,2,2017-2018
4671880,Timber Lake School District 20-3,SD,Timber Lake,Dewey County,43,Rural,45.426304,-101.074558,365,36.8,9.92,14723.29,3,2017-2018
4672090,Todd County School District 66-1,SD,Mission,Todd County,43,Rural,43.3005,-100.6591,2041,147.04,13.88,13014.7,13,2017-2018
4672450,Tripp-Delmont School District 33-5,SD,Tripp,Hutchinson County,43,Rural,43.225866,-97.967675,160,23.14,6.91,15725.0,5,2017-2018
4674370,Vermillion School District 13-1,SD,Vermillion,Clay County,32,Town,42.78003,-96.933091,1270,88.75,14.31,9523.62,4,2017-2018
4674520,Viborg-Hurley School District 60-6,SD,Viborg,Turner County,43,Rural,43.169702,-97.084454,370,26.64,13.89,10775.68,4,2017-2018
4675420,Wagner Community School District 11-4,SD,Wagner,Charles Mix County,43,Rural,43.080149,-98.304695,985,74.85,13.16,11550.25,4,2017-2018
4675600,Smee School District 15-3,SD,Wakpala,Corson County,42,Rural,45.625001,-100.52253,200,22.03,9.08,20965.0,3,2017-2018
4675660,Wall School District 51-5,SD,Wall,Pennington County,43,Rural,43.990186,-102.247499,257,22.99,11.18,12583.66,4,2017-2018
4676020,Warner School District 06-5,SD,Warner,Brown County,42,Rural,45.323919,-98.497723,313,22.39,13.98,8846.65,3,2017-2018
4676620,Watertown School District 14-4,SD,Watertown,Codington County,33,Town,44.903156,-97.097702,3987,250.48,15.92,8619.01,8,2017-2018
4676680,Waubay School District 18-3,SD,Waubay,Day County,43,Rural,45.338862,-97.30804,184,18.47,9.96,12538.04,3,2017-2018
4676740,Waverly School District 14-5,SD,Waverly,Codington County,42,Rural,44.999725,-96.969521,261,22.96,11.37,11651.34,3,2017-2018
4676990,Webster Area 18-5,SD,Webster,Day County,43,Rural,45.3337,-97.519,556,39.41,14.11,10356.12,3,2017-2018
4677460,Wessington Springs School District 36-2,SD,Wessington Springs,Jerauld County,43,Rural,44.081722,-98.570156,356,29.6,12.03,11073.03,7,2017-2018
4678300,Deubrook Area School District 05-6,SD,White,Brookings County,43,Rural,44.433892,-96.649213,385,34.56,11.14,11875.32,5,2017-2018
4678510,White Lake School District 01-3,SD,White Lake,Aurora County,43,Rural,43.730873,-98.707466,128,13.46,9.51,12554.69,3,2017-2018
4678570,White River School District 47-1,SD,White River,Mellette County,43,Rural,43.568131,-100.743168,419,45.55,9.2,13615.75,4,2017-2018
4679350,Willow Lake School District 12-3,SD,Willow Lake,Clark County,43,Rural,44.628905,-97.636953,250,23.07,10.84,11708.0,6,2017-2018
4679710,Winner School District 59-2,SD,Winner,Tripp County,33,Town,43.370926,-99.852537,723,51.88,13.94,9839.56,3,2017-2018
4680100,Wolsey Wessington School District 02-6,SD,Wolsey,Beadle County,43,Rural,44.406342,-98.470181,384,27.46,13.98,10940.1,3,2017-2018
4680190,Woonsocket School District 55-4,SD,Woonsocket,Sanborn County,43,Rural,44.054902,-98.279349,256,22.39,11.43,10933.59,2,2017-2018
4680430,Yankton School District 63-3,SD,Yankton,Yankton County,33,Town,42.896508,-97.417062,2880,167.79,17.16,8766.67,6,2017-2018
4680437,Kadoka Area School District 35-2,SD,Kadoka,Jackson County,43,Rural,43.837194,-101.510212,332,38.41,8.64,14343.37,6,2017-2018
4680438,Platte - Geddes School District 11-5,SD,Platte,Charles Mix County,43,Rural,43.386773,-98.83975,503,42.89,11.73,10556.66,5,2017-2018
4680439,Irene - Wakonda School District 13-3,SD,Irene,Turner County,43,Rural,43.085728,-97.156672,317,24.67,12.85,11801.26,3,2017-2018
4680440,Highmore-Harrold 34-2,SD,Highmore,Hyde County,43,Rural,44.516528,-99.442132,249,25.6,9.73,12791.16,3,2017-2018
4680441,Mobridge-Pollock 62-6,SD,Mobridge,Walworth County,33,Town,45.543914,-100.43305,626,44.22,14.16,9920.13,4,2017-2018
4680445,Corsica-Stickney 21-3,SD,Corsica,Douglas County,43,Rural,43.423638,-98.399435,268,23.04,11.63,10906.72,3,2017-2018
4700001,Hamblen County,TN,Morristown,Hamblen County,13,Urban,36.2128,-83.2896,10543,643.8,16.38,8610.17,18,2017-2018
4700030,Alamo,TN,Alamo,Crockett County,32,Town,35.7837,-89.1124,611,40.0,15.28,7716.86,1,2017-2018
4700060,Alcoa,TN,Alcoa,Blount County,21,Suburban,35.79151,-83.979971,2047,120.2,17.03,10950.17,4,2017-2018
4700090,Anderson County,TN,Clinton,Anderson County,21,Suburban,36.09972,-84.134321,6548,417.4,15.69,9757.03,16,2017-2018
4700120,Athens,TN,Athens,McMinn County,32,Town,35.4333,-84.6071,1744,99.8,17.47,9659.4,5,2017-2018
4700147,Achievement School District,TN,Nashville,Davidson County,11,Urban,36.168,-86.7872,11419,577.7,19.77,11584.55,32,2017-2018
4700148,Shelby County,TN,Memphis,Shelby County,11,Urban,35.130137,-89.975672,109591,6905.8,15.87,11044.5,201,2017-2018
4700149,Collierville,TN,Collierville,Shelby County,21,Suburban,35.04472,-89.667193,8671,534.0,16.24,9410.45,8,2017-2018
4700150,Millington Municipal Schools,TN,Millington,Shelby County,21,Suburban,35.346224,-89.896913,2632,176.1,14.95,9906.16,4,2017-2018
4700151,Germantown,TN,Germantown,Shelby County,21,Suburban,35.096923,-89.840937,6113,345.3,17.7,9164.08,5,2017-2018
4700152,Arlington,TN,Arlington,Shelby County,31,Town,35.262138,-89.660164,4599,266.7,17.24,8708.63,4,2017-2018
4700153,Bartlett,TN,Bartlett,Shelby County,21,Suburban,35.207524,-89.875125,9134,532.5,17.15,8935.08,10,2017-2018
4700154,Lakeland,TN,Lakeland,Shelby County,21,Suburban,35.26228,-89.728861,1652,96.7,17.08,8532.08,2,2017-2018
4700180,Bedford County,TN,Shelbyville,Bedford County,32,Town,35.4882,-86.4531,8754,539.0,16.24,7514.16,14,2017-2018
4700210,Bells,TN,Bells,Crockett County,32,Town,35.724143,-89.091722,419,28.0,14.96,8384.25,1,2017-2018
4700240,Benton County,TN,Camden,Benton County,33,Town,36.072426,-88.111518,2160,149.7,14.43,10042.59,6,2017-2018
4700270,Bledsoe County,TN,Pikeville,Bledsoe County,42,Rural,35.6062,-85.1883,1780,120.8,14.74,9827.53,5,2017-2018
4700300,Blount County,TN,Maryville,Blount County,41,Rural,35.7513,-83.936,10770,693.5,15.53,9426.18,20,2017-2018
4700330,Bradley County,TN,Cleveland,Bradley County,41,Rural,35.156906,-84.887495,10192,632.0,16.13,8429.75,17,2017-2018
4700360,Bristol,TN,Bristol,Sullivan County,13,Urban,36.588689,-82.182013,4136,266.2,15.54,9869.68,8,2017-2018
4700420,Campbell County,TN,Jacksboro,Campbell County,32,Town,36.33197,-84.182391,5638,344.3,16.38,8351.37,12,2017-2018
4700450,Cannon County,TN,Woodbury,Cannon County,32,Town,35.8277,-86.0716,1967,133.6,14.72,8983.22,7,2017-2018
4700510,Carter County,TN,Elizabethton,Carter County,22,Suburban,36.34986,-82.21218,5290,410.4,12.89,9408.32,15,2017-2018
4700570,Cheatham County,TN,Ashland City,Cheatham County,41,Rural,36.2715,-87.0636,6277,408.6,15.36,8925.44,13,2017-2018
4700600,Chester County,TN,Henderson,Chester County,32,Town,35.445354,-88.615424,2885,178.0,16.21,8332.76,6,2017-2018
4700630,Claiborne County,TN,Tazewell,Claiborne County,41,Rural,36.4493,-83.579541,4235,297.5,14.24,9411.81,12,2017-2018
4700660,Clay County,TN,Celina,Clay County,43,Rural,36.54744,-85.505498,1121,73.2,15.31,9183.76,3,2017-2018
4700690,Cleveland,TN,Cleveland,Bradley County,13,Urban,35.2092,-84.8587,5792,356.5,16.25,9340.47,9,2017-2018
4700720,Clinton,TN,Clinton,Anderson County,21,Suburban,36.0979,-84.1362,973,62.5,15.57,9156.22,3,2017-2018
4700750,Cocke County,TN,Newport,Cocke County,42,Rural,35.96357,-83.199971,4535,312.7,14.5,9041.46,11,2017-2018
4700780,Coffee County,TN,Manchester,Coffee County,32,Town,35.45911,-86.088731,4474,304.2,14.71,9087.39,9,2017-2018
4700850,Crockett County,TN,Alamo,Crockett County,41,Rural,35.79311,-89.143951,2064,127.6,16.18,7974.81,5,2017-2018
4700900,Cumberland County,TN,Crossville,Cumberland County,41,Rural,35.946264,-85.032218,7419,455.9,16.27,8379.3,12,2017-2018
4700930,Dayton,TN,Dayton,Rhea County,32,Town,35.4873,-85.0163,884,55.0,16.07,7561.09,1,2017-2018
4700960,Decatur County,TN,Decaturville,Decatur County,43,Rural,35.5841,-88.1207,1672,109.0,15.34,8273.33,4,2017-2018
4700990,DeKalb County,TN,Smithville,DeKalb County,32,Town,35.960659,-85.813335,3041,198.5,15.32,7770.14,5,2017-2018
4701020,Dickson County,TN,Dickson,Dickson County,42,Rural,36.084882,-87.381434,8387,562.9,14.9,8418.74,16,2017-2018
4701050,Dyer County,TN,Dyersburg,Dyer County,41,Rural,36.0289,-89.3609,3974,235.6,16.87,8715.9,8,2017-2018
4701080,Dyersburg,TN,Dyersburg,Dyer County,32,Town,36.03705,-89.393821,2663,186.6,14.27,10494.93,4,2017-2018
4701110,Elizabethton,TN,Elizabethton,Carter County,22,Suburban,36.337875,-82.221929,2566,181.0,14.18,9955.18,5,2017-2018
4701140,Etowah,TN,Etowah,McMinn County,32,Town,35.3266,-84.535,411,28.0,14.68,8374.7,1,2017-2018
4701170,Fayette County Public Schools,TN,Somerville,Fayette County,42,Rural,35.2444,-89.3507,3560,229.6,15.51,8473.6,7,2017-2018
4701200,Fayetteville,TN,Fayetteville,Lincoln County,32,Town,35.151423,-86.569044,1476,91.6,16.11,8430.89,3,2017-2018
4701230,Fentress County,TN,Jamestown,Fentress County,43,Rural,36.4059,-84.9374,2245,143.1,15.69,8648.55,5,2017-2018
4701260,Franklin SSD,TN,Franklin,Williamson County,13,Urban,35.924905,-86.882184,3703,309.5,11.96,13758.3,8,2017-2018
4701290,Franklin County,TN,Winchester,Franklin County,32,Town,35.18541,-86.109771,5428,353.0,15.38,9263.63,11,2017-2018
4701390,Bradford,TN,Bradford,Gibson County,42,Rural,36.07692,-88.810491,555,39.0,14.23,9994.59,2,2017-2018
4701400,Gibson Co Sp Dist,TN,Dyer,Gibson County,31,Town,36.023283,-88.966445,4024,239.7,16.79,7838.72,9,2017-2018
